"Source","Target","Type","Weight"
"9429255","7242369","Directed","1"
"8788375","9309018","Directed","1"
"4976599","5866841","Directed","1"
"4976599","592782","Directed","1"
"4976599","12514907","Directed","1"
"4976599","422550","Directed","1"
"4976599","12698903","Directed","1"
"4976599","8755941","Directed","1"
"4976599","9640732","Directed","1"
"4976599","10226639","Directed","1"
"4976599","10185610","Directed","1"
"4976599","11776126","Directed","1"
"4976599","10183557","Directed","1"
"4976599","10174119","Directed","1"
"4976599","1824676","Directed","1"
"4976599","10174120","Directed","1"
"4976599","10333316","Directed","1"
"4976599","944834","Directed","1"
"11033823","11099707","Directed","1"
"11033823","11099712","Directed","1"
"11033823","11099714","Directed","1"
"11033823","11099713","Directed","1"
"11033823","11099709","Directed","1"
"11033823","12911629","Directed","1"
"11033823","11099716","Directed","1"
"11033823","9367145","Directed","1"
"11033823","11099706","Directed","1"
"11033823","11099708","Directed","1"
"11033823","11099718","Directed","1"
"11033823","11099719","Directed","1"
"11033823","11099717","Directed","1"
"11033823","11099711","Directed","1"
"11033823","11099715","Directed","1"
"11033823","11099710","Directed","1"
"11033823","12263125","Directed","1"
"11033823","9227040","Directed","1"
"9978337","1617168","Directed","1"
"9978337","1298241","Directed","1"
"9978337","222143","Directed","1"
"9978337","9400709","Directed","1"
"9978337","1596104","Directed","1"
"9978337","9657527","Directed","1"
"9978337","12059234","Directed","1"
"9978337","2117833","Directed","1"
"9978337","8092862","Directed","1"
"9978337","6155321","Directed","1"
"9978337","958861","Directed","1"
"10169157","10169158","Directed","1"
"10169157","5078653","Directed","1"
"10169157","3547090","Directed","1"
"10169157","8853149","Directed","1"
"10169157","10169159","Directed","1"
"10169157","10169160","Directed","1"
"10169157","7229402","Directed","1"
"10169157","8229308","Directed","1"
"10169157","10170134","Directed","1"
"10169157","9076488","Directed","1"
"10169157","1899289","Directed","1"
"10169157","11741542","Directed","1"
"7066115","7066115","Directed","1"
"7066115","7066117","Directed","1"
"7066115","8437039","Directed","1"
"7066115","9863502","Directed","1"
"7066115","7066116","Directed","1"
"7066115","9863501","Directed","1"
"7066115","9399543","Directed","1"
"7066115","3864699","Directed","1"
"4639088","80315","Directed","1"
"4639088","8198163","Directed","1"
"4639088","9209389","Directed","1"
"4639088","11691890","Directed","1"
"4639088","10644490","Directed","1"
"4639088","6487889","Directed","1"
"4639088","4966089","Directed","1"
"10862339","10862341","Directed","1"
"10862339","10387325","Directed","1"
"10862339","7934662","Directed","1"
"10862339","10862340","Directed","1"
"9325150","10546791","Directed","1"
"9325150","10546792","Directed","1"
"9325150","301102","Directed","1"
"9325150","10292227","Directed","1"
"9325150","10546794","Directed","1"
"9325150","10546795","Directed","1"
"9325150","10546796","Directed","1"
"10569062","6842766","Directed","1"
"10569062","10569065","Directed","1"
"10569062","1024111","Directed","1"
"10569062","9315332","Directed","1"
"10569062","10569063","Directed","1"
"10569062","451163","Directed","1"
"10569062","10569064","Directed","1"
"10569062","10569066","Directed","1"
"10569062","10569067","Directed","1"
"10569062","10592656","Directed","1"
"10569062","1033012","Directed","1"
"10245003","12422297","Directed","1"
"10245003","13993042","Directed","1"
"10245003","7504821","Directed","1"
"10245003","2192794","Directed","1"
"10245003","9283509","Directed","1"
"10245003","13333877","Directed","1"
"10245003","11712258","Directed","1"
"10245003","8211003","Directed","1"
"10245003","7301786","Directed","1"
"10245003","8701924","Directed","1"
"10245003","7648624","Directed","1"
"10245003","4824219","Directed","1"
"10245003","11648938","Directed","1"
"10245003","10638364","Directed","1"
"10245003","10140438","Directed","1"
"11030136","944834","Directed","1"
"11030136","11030138","Directed","1"
"11030136","9012443","Directed","1"
"11030136","11037028","Directed","1"
"11030136","11037024","Directed","1"
"11030136","11037027","Directed","1"
"11030136","11037023","Directed","1"
"11030136","11037022","Directed","1"
"11030136","11037021","Directed","1"
"11030136","11037025","Directed","1"
"11030136","794510","Directed","1"
"11030136","11037026","Directed","1"
"11030136","11041696","Directed","1"
"11030136","11037020","Directed","1"
"10172561","10172561","Directed","1"
"10172561","10172037","Directed","1"
"10172561","13588388","Directed","1"
"10172561","10172033","Directed","1"
"10172561","10172029","Directed","1"
"10172561","10172031","Directed","1"
"10172561","10172036","Directed","1"
"10172561","10172034","Directed","1"
"10172561","10172032","Directed","1"
"10172561","10172035","Directed","1"
"10172561","10172030","Directed","1"
"10172561","10172028","Directed","1"
"3750312","592799","Directed","1"
"3750312","2975619","Directed","1"
"3750312","5200693","Directed","1"
"3750312","11274951","Directed","1"
"3750312","643348","Directed","1"
"3750312","9855789","Directed","1"
"315912","474820","Directed","1"
"315912","1259094","Directed","1"
"315912","2239161","Directed","1"
"315912","11220819","Directed","1"
"315912","11741542","Directed","1"
"315912","9952570","Directed","1"
"315912","430803","Directed","1"
"315912","7106","Directed","1"
"315912","8269806","Directed","1"
"315912","451183","Directed","1"
"315912","11629240","Directed","1"
"315912","6165038","Directed","1"
"315912","10537857","Directed","1"
"315912","6130776","Directed","1"
"315912","2327980","Directed","1"
"315912","12923728","Directed","1"
"315912","11093728","Directed","1"
"9957721","9427395","Directed","1"
"9957721","5079327","Directed","1"
"9957721","1056425","Directed","1"
"9957721","1004804","Directed","1"
"9957721","1432957","Directed","1"
"9957721","618936","Directed","1"
"9957721","1021129","Directed","1"
"9957721","7365126","Directed","1"
"9957721","10026026","Directed","1"
"9957721","8340421","Directed","1"
"9957721","7508901","Directed","1"
"9957721","9565099","Directed","1"
"11008779","4463974","Directed","1"
"11008779","1571396","Directed","1"
"11008779","5128062","Directed","1"
"11008779","1431656","Directed","1"
"11008779","4696178","Directed","1"
"11008779","1091010","Directed","1"
"11008779","4427435","Directed","1"
"11008779","4427213","Directed","1"
"10820081","9006247","Directed","1"
"10820081","1516058","Directed","1"
"10820081","1056425","Directed","1"
"10820081","10820084","Directed","1"
"10820081","10820082","Directed","1"
"10820081","10820083","Directed","1"
"10820081","13329832","Directed","1"
"10820081","10820085","Directed","1"
"10820081","7206824","Directed","1"
"10820081","3246138","Directed","1"
"4267960","2419974","Directed","1"
"4267960","5723340","Directed","1"
"4267960","2227818","Directed","1"
"4267960","4668164","Directed","1"
"4267960","5722825","Directed","1"
"10053290","4927475","Directed","1"
"10053290","10344311","Directed","1"
"10053290","10053291","Directed","1"
"10053290","3966365","Directed","1"
"10053290","5685909","Directed","1"
"10053290","3348178","Directed","1"
"10053290","10132707","Directed","1"
"10053290","6165017","Directed","1"
"10053290","5440206","Directed","1"
"10053290","5375177","Directed","1"
"10053290","10132709","Directed","1"
"4278403","4418773","Directed","1"
"4278403","3299499","Directed","1"
"4278403","5401503","Directed","1"
"4278403","1204234","Directed","1"
"4278403","1001233","Directed","1"
"4278403","3934374","Directed","1"
"4278403","4112472","Directed","1"
"4278403","1909596","Directed","1"
"4278403","196074","Directed","1"
"4278403","3955119","Directed","1"
"4278403","2321184","Directed","1"
"4278403","1813194","Directed","1"
"4278403","3165638","Directed","1"
"4278403","2644984","Directed","1"
"4278403","4216607","Directed","1"
"4278403","3310517","Directed","1"
"4278403","2947146","Directed","1"
"4278403","4278403","Directed","1"
"4996262","1259094","Directed","1"
"4996262","7301786","Directed","1"
"4996262","7474645","Directed","1"
"4996262","7314719","Directed","1"
"4996262","11363870","Directed","1"
"4996262","1212515","Directed","1"
"4996262","6176013","Directed","1"
"4996262","11226995","Directed","1"
"4996262","5602120","Directed","1"
"10419373","10419374","Directed","1"
"10419373","10419375","Directed","1"
"10419373","10419379","Directed","1"
"10419373","10419380","Directed","1"
"10419373","10419382","Directed","1"
"10419373","10419377","Directed","1"
"10419373","10419384","Directed","1"
"10419373","10419373","Directed","1"
"10419373","10419386","Directed","1"
"10419373","10419385","Directed","1"
"10419373","10419376","Directed","1"
"10419373","10419383","Directed","1"
"10419373","10419378","Directed","1"
"10419373","10419381","Directed","1"
"10419373","13699820","Directed","1"
"10419373","5131331","Directed","1"
"5552734","6083158","Directed","1"
"5552734","4372877","Directed","1"
"5552734","8861599","Directed","1"
"5552734","5547240","Directed","1"
"5552734","13286357","Directed","1"
"5552734","10306072","Directed","1"
"5552734","8974096","Directed","1"
"5552734","8861601","Directed","1"
"9569748","802218","Directed","1"
"9569748","555455","Directed","1"
"9569748","700876","Directed","1"
"9569748","9309017","Directed","1"
"9569748","1098409","Directed","1"
"9569748","7331309","Directed","1"
"9569748","7114294","Directed","1"
"9569748","10984632","Directed","1"
"9569748","10968199","Directed","1"
"9569748","10971306","Directed","1"
"9569748","10971659","Directed","1"
"9569748","10971182","Directed","1"
"9569748","10971660","Directed","1"
"9569748","11042926","Directed","1"
"9569748","10990685","Directed","1"
"9569748","2324758","Directed","1"
"10544526","4372877","Directed","1"
"10544526","422566","Directed","1"
"10544526","457410","Directed","1"
"10544526","1304469","Directed","1"
"10544526","10549490","Directed","1"
"10544526","9348953","Directed","1"
"10544526","10549491","Directed","1"
"10544526","9110938","Directed","1"
"10514492","8269806","Directed","1"
"10514492","10514493","Directed","1"
"10514492","10516908","Directed","1"
"10514492","1295827","Directed","1"
"10514492","10363404","Directed","1"
"10514492","10335234","Directed","1"
"10514492","10516909","Directed","1"
"10514492","10521976","Directed","1"
"10514492","10871664","Directed","2"
"10514492","11878136","Directed","2"
"10514492","10521982","Directed","1"
"10514492","10521978","Directed","1"
"10514492","10521970","Directed","1"
"10514492","10521974","Directed","1"
"10514492","10521969","Directed","1"
"10514492","10521975","Directed","1"
"10514492","10521972","Directed","1"
"10514492","10521984","Directed","1"
"10514492","8558591","Directed","1"
"12228098","12228098","Directed","1"
"5059371","12911629","Directed","1"
"5059371","9831596","Directed","1"
"5059371","12263125","Directed","1"
"5059371","12263126","Directed","1"
"5059371","12263124","Directed","1"
"5059371","10499039","Directed","1"
"9151827","438503","Directed","1"
"9151827","2719636","Directed","1"
"9151827","9355810","Directed","1"
"7015905","7015905","Directed","1"
"7349962","5361980","Directed","1"
"7349962","2383152","Directed","1"
"7349962","3034744","Directed","1"
"7349962","9355609","Directed","1"
"7349962","8342812","Directed","1"
"7349962","7349967","Directed","1"
"6901818","5225486","Directed","1"
"6901818","10436176","Directed","1"
"6901818","4189429","Directed","1"
"6901818","3192510","Directed","1"
"6901818","1122912","Directed","1"
"6901818","3063352","Directed","1"
"6901818","788903","Directed","1"
"6901818","6181328","Directed","1"
"6901818","3883599","Directed","1"
"6901818","8407664","Directed","1"
"6901818","5731566","Directed","1"
"6386285","9896331","Directed","1"
"6386285","2366974","Directed","1"
"6386285","10253352","Directed","1"
"6386285","9541486","Directed","1"
"6386285","1205687","Directed","1"
"6386285","3935977","Directed","1"
"6386285","5959034","Directed","1"
"6386285","1751476","Directed","1"
"6386285","1617256","Directed","1"
"9552410","7144048","Directed","1"
"9552410","5603725","Directed","1"
"9552410","5429485","Directed","1"
"9552410","4134195","Directed","1"
"9552410","9552412","Directed","1"
"9552410","5598824","Directed","1"
"9552410","3996393","Directed","1"
"9552410","5846715","Directed","1"
"9552410","6216582","Directed","1"
"9552410","9104078","Directed","1"
"9552410","5465817","Directed","1"
"9552410","7943212","Directed","1"
"9552410","4819281","Directed","1"
"9552410","2223822","Directed","1"
"9552410","7839426","Directed","1"
"8441566","2240044","Directed","1"
"8441566","1024111","Directed","1"
"8441566","4877239","Directed","1"
"8441566","10490168","Directed","1"
"8441566","10490169","Directed","1"
"8441566","9641019","Directed","1"
"8441566","620636","Directed","1"
"8441566","2610427","Directed","1"
"8441566","9198267","Directed","1"
"8441566","9933208","Directed","1"
"1210805","944834","Directed","1"
"1210805","10774815","Directed","1"
"1210805","2161624","Directed","1"
"1210805","9058562","Directed","1"
"8819601","944834","Directed","1"
"8819601","3042097","Directed","1"
"8819601","7771650","Directed","1"
"8819601","8832611","Directed","1"
"8819601","10223347","Directed","1"
"8796450","1938287","Directed","1"
"8796450","2361282","Directed","1"
"8796450","7845710","Directed","1"
"8796450","8062320","Directed","1"
"3933090","6046071","Directed","1"
"3933090","747149","Directed","1"
"3933090","4597785","Directed","1"
"3933090","3165915","Directed","1"
"3933090","6087818","Directed","1"
"8698556","11297151","Directed","1"
"8698556","10496744","Directed","1"
"8698556","8682475","Directed","1"
"8698556","9769711","Directed","1"
"8698556","10595056","Directed","1"
"8698556","7151585","Directed","1"
"8698556","10595052","Directed","1"
"8698556","10595050","Directed","1"
"8698556","10595051","Directed","1"
"8698556","10595053","Directed","1"
"8698556","10595057","Directed","1"
"8698556","10595054","Directed","1"
"8698556","6944669","Directed","1"
"8698556","9856002","Directed","1"
"8730480","7301786","Directed","1"
"8730480","8013741","Directed","1"
"8730480","2585918","Directed","1"
"8730480","9818853","Directed","1"
"8730480","11936151","Directed","1"
"8730480","9651197","Directed","1"
"8730480","11700103","Directed","1"
"1945271","659235","Directed","1"
"1945271","451299","Directed","1"
"1945271","592799","Directed","1"
"1945271","704694","Directed","1"
"1945271","1056425","Directed","1"
"1945271","1259084","Directed","1"
"1945271","1021919","Directed","1"
"1945271","665555","Directed","1"
"1945271","1302330","Directed","1"
"1945271","786021","Directed","1"
"11180002","471389","Directed","1"
"11180002","4201639","Directed","1"
"11180002","611663","Directed","1"
"13918578","4119309","Directed","1"
"13918578","11274951","Directed","1"
"13918578","348481","Directed","1"
"13918578","659233","Directed","1"
"13918578","5769873","Directed","1"
"13918578","1748072","Directed","1"
"13918578","1221483","Directed","1"
"13918578","5090379","Directed","1"
"13918578","1714633","Directed","1"
"13918578","6284034","Directed","1"
"13918578","10738107","Directed","1"
"13918578","6308806","Directed","1"
"13918578","4839358","Directed","1"
"13918578","4105035","Directed","1"
"13918578","7477071","Directed","1"
"13918578","10645757","Directed","1"
"13918578","4418718","Directed","1"
"13918578","11277325","Directed","1"
"660967","13358922","Directed","1"
"660967","2244897","Directed","1"
"660967","10613054","Directed","1"
"660967","7206816","Directed","1"
"660967","1386135","Directed","1"
"660967","2674337","Directed","1"
"4417282","415526","Directed","1"
"4417282","8996249","Directed","1"
"4417282","7461993","Directed","1"
"8968432","10378650","Directed","1"
"8968432","3866297","Directed","1"
"8968432","10382280","Directed","1"
"8968432","10378534","Directed","1"
"8968432","10378649","Directed","1"
"8968432","8599870","Directed","1"
"8968432","12269101","Directed","1"
"8968432","10172225","Directed","1"
"7812649","592782","Directed","1"
"7812649","12514907","Directed","1"
"7812649","592799","Directed","1"
"7812649","704694","Directed","1"
"7812649","10918950","Directed","1"
"7812649","2052906","Directed","1"
"7812649","10918960","Directed","1"
"7812649","10918957","Directed","1"
"7812649","6993763","Directed","2"
"7812649","474911","Directed","1"
"7812649","10918955","Directed","1"
"7812649","10918959","Directed","1"
"7812649","10918963","Directed","1"
"7812649","10918954","Directed","2"
"7812649","4289075","Directed","2"
"7812649","10918953","Directed","1"
"7812649","9475103","Directed","1"
"7812649","10918952","Directed","2"
"7812649","10918961","Directed","1"
"7812649","10918951","Directed","1"
"7812649","10918956","Directed","1"
"7812649","10918962","Directed","1"
"7812649","9494670","Directed","1"
"7812649","422567","Directed","1"
"7812649","10919063","Directed","1"
"7812649","13367397","Directed","1"
"7812649","10919074","Directed","1"
"7812649","4457406","Directed","1"
"7812649","7297475","Directed","1"
"7812649","10919072","Directed","1"
"7812649","10919071","Directed","1"
"7812649","10919068","Directed","1"
"2187722","6661769","Directed","1"
"2187722","1004985","Directed","1"
"2187722","890622","Directed","1"
"2187722","10034838","Directed","1"
"2187722","8684998","Directed","1"
"2187722","4546297","Directed","1"
"4199076","5508891","Directed","1"
"4199076","9119702","Directed","1"
"4199076","8928048","Directed","1"
"4199076","6109850","Directed","1"
"4199076","8206851","Directed","1"
"4199076","9450096","Directed","1"
"4199076","8418847","Directed","1"
"4199076","6904752","Directed","1"
"4199076","6904753","Directed","1"
"4199076","11500203","Directed","1"
"4199076","5145861","Directed","1"
"4199076","11500198","Directed","1"
"4199076","7670850","Directed","1"
"4199076","2541032","Directed","1"
"4199076","2511745","Directed","1"
"4199076","11500199","Directed","1"
"4199076","11500200","Directed","1"
"4199076","2811863","Directed","1"
"4199076","11500201","Directed","1"
"10531593","768296","Directed","1"
"10531593","1586516","Directed","1"
"10531593","11515358","Directed","1"
"10531593","592782","Directed","1"
"10531593","10531596","Directed","1"
"10531593","7491912","Directed","1"
"10531593","883305","Directed","1"
"10531593","214358","Directed","1"
"10531593","10531595","Directed","1"
"10531593","10583457","Directed","1"
"10531593","10667437","Directed","1"
"10531593","793851","Directed","1"
"10531593","10531594","Directed","1"
"10531593","10533710","Directed","1"
"10531593","990090","Directed","1"
"11070148","5090379","Directed","1"
"11070148","1390115","Directed","1"
"11070148","5168879","Directed","1"
"11070148","10382755","Directed","1"
"2683141","438488","Directed","1"
"2683141","665554","Directed","1"
"2683141","1064764","Directed","1"
"2683141","883165","Directed","1"
"2683141","5711380","Directed","1"
"2683141","1339267","Directed","1"
"2683141","1306410","Directed","1"
"2683141","4231730","Directed","1"
"2683141","11054768","Directed","1"
"7840985","10433512","Directed","1"
"7840985","9736918","Directed","1"
"7840985","3027288","Directed","1"
"7840985","3496069","Directed","1"
"7840985","10433511","Directed","1"
"7840985","2655742","Directed","1"
"7840985","1244971","Directed","1"
"10552034","1983214","Directed","1"
"10552034","5685909","Directed","1"
"10552034","3192510","Directed","1"
"10552034","1261907","Directed","1"
"10552034","4387372","Directed","1"
"10552034","1584129","Directed","1"
"10552034","6054290","Directed","1"
"10552034","8007542","Directed","1"
"10552034","5364695","Directed","1"
"10552034","1616785","Directed","1"
"10552034","2712038","Directed","1"
"10552034","2619834","Directed","1"
"10552034","5437113","Directed","1"
"10552034","8249479","Directed","1"
"10552034","4546188","Directed","1"
"10552034","10942560","Directed","1"
"10552034","3887258","Directed","1"
"10552034","1796210","Directed","1"
"1091273","4487979","Directed","1"
"1091273","9216521","Directed","1"
"1091273","10959217","Directed","1"
"1091273","10959221","Directed","1"
"1091273","11000618","Directed","1"
"1091273","13859009","Directed","1"
"1091273","10959218","Directed","1"
"1091273","10045164","Directed","1"
"1091273","3363961","Directed","1"
"1091273","10959216","Directed","1"
"1091273","10959219","Directed","1"
"6320183","10387325","Directed","1"
"6320183","10379923","Directed","1"
"6320183","7354641","Directed","1"
"6320183","10379924","Directed","1"
"6320183","10379925","Directed","1"
"6320183","10379926","Directed","1"
"6320183","10641638","Directed","1"
"6320183","10791962","Directed","1"
"6320183","10641637","Directed","1"
"3272001","9115369","Directed","1"
"3272001","10079221","Directed","1"
"3272001","10860677","Directed","1"
"3272001","9532427","Directed","1"
"3272001","11217602","Directed","1"
"3272001","10854510","Directed","1"
"3272001","10854501","Directed","1"
"3272001","10910784","Directed","1"
"3272001","10910781","Directed","1"
"3272001","11217603","Directed","1"
"3272001","10860678","Directed","1"
"3272001","10854498","Directed","1"
"3272001","10854500","Directed","1"
"3272001","9532425","Directed","1"
"3272001","10854497","Directed","1"
"3272001","9532429","Directed","1"
"3272001","10910782","Directed","1"
"3272001","10910783","Directed","1"
"10425368","9678377","Directed","1"
"10425368","10140655","Directed","1"
"10425368","11012523","Directed","1"
"10425368","4466582","Directed","1"
"10425368","9927302","Directed","1"
"10425368","12663302","Directed","1"
"10425368","10272089","Directed","1"
"10425368","9927301","Directed","1"
"10425368","11012524","Directed","1"
"10425368","7948429","Directed","1"
"10425368","10469969","Directed","1"
"10425368","9899526","Directed","1"
"10425368","10459693","Directed","1"
"10425368","5619590","Directed","1"
"9894538","3063352","Directed","1"
"9894538","613417","Directed","1"
"9894538","1669693","Directed","1"
"9894538","5582701","Directed","1"
"9894538","9894539","Directed","1"
"9894538","10379328","Directed","1"
"9894538","10379327","Directed","1"
"9894538","7467801","Directed","1"
"9894538","6934640","Directed","1"
"9894538","13033970","Directed","1"
"1773859","244906","Directed","1"
"1773859","4134195","Directed","1"
"1773859","1616785","Directed","1"
"1773859","12181359","Directed","1"
"1773859","5777540","Directed","1"
"1773859","11181841","Directed","1"
"1773859","8668474","Directed","1"
"1773859","13441855","Directed","1"
"10706761","12736402","Directed","1"
"10706761","12813502","Directed","1"
"10706761","10608351","Directed","1"
"10706761","10709440","Directed","1"
"10706761","7539488","Directed","1"
"10706761","7717457","Directed","1"
"10706761","8666734","Directed","1"
"10706761","10709441","Directed","1"
"10706761","10709439","Directed","1"
"10706761","864608","Directed","1"
"10121343","324744","Directed","1"
"10121343","2240044","Directed","1"
"10121343","10357866","Directed","1"
"10121343","4447609","Directed","1"
"10121343","9279339","Directed","1"
"10121343","10357865","Directed","1"
"10121343","9439999","Directed","1"
"10121343","2192551","Directed","1"
"10121343","9005150","Directed","1"
"10121343","4979628","Directed","1"
"10121343","10357867","Directed","1"
"10121343","10357868","Directed","1"
"10121343","6755751","Directed","1"
"10121343","10124842","Directed","1"
"10031648","906226","Directed","1"
"10031648","244906","Directed","1"
"10031648","11220819","Directed","1"
"10031648","1298241","Directed","1"
"10031648","6130776","Directed","1"
"10031648","620636","Directed","1"
"10031648","5411856","Directed","1"
"10031648","10031648","Directed","1"
"10031648","10925799","Directed","1"
"10031648","9166788","Directed","1"
"10031648","796107","Directed","1"
"10031648","4663098","Directed","1"
"10031648","11009308","Directed","1"
"10031648","12890237","Directed","1"
"7460494","50187","Directed","1"
"7460494","7805689","Directed","1"
"7460494","10708107","Directed","1"
"7460494","10727786","Directed","1"
"7460494","10727794","Directed","1"
"7460494","10618596","Directed","1"
"7460494","10618594","Directed","1"
"7460494","10708103","Directed","1"
"7460494","10618593","Directed","1"
"7460494","10727787","Directed","1"
"7460494","10727788","Directed","1"
"7460494","10727796","Directed","1"
"7460494","1017634","Directed","1"
"7460494","1201151","Directed","1"
"7460494","7331310","Directed","1"
"7460494","10708102","Directed","1"
"7460494","10727795","Directed","1"
"7460494","10708105","Directed","1"
"10755767","451272","Directed","1"
"10755767","151534","Directed","1"
"10755767","220807","Directed","1"
"10755767","12094440","Directed","1"
"10755767","9669481","Directed","1"
"10755767","10755768","Directed","1"
"9057289","3070408","Directed","1"
"9057289","7674770","Directed","1"
"9057289","4948769","Directed","1"
"9057289","11709857","Directed","1"
"9057289","707268","Directed","1"
"9057289","6644710","Directed","1"
"9057289","5788330","Directed","1"
"9057289","10244265","Directed","1"
"9057289","846681","Directed","1"
"10352175","10436176","Directed","1"
"10352175","788903","Directed","1"
"10352175","4949471","Directed","1"
"10352175","9990676","Directed","1"
"10352175","438496","Directed","1"
"10352175","4414400","Directed","1"
"10352175","3257879","Directed","1"
"10352175","2933926","Directed","1"
"10352175","1166509","Directed","1"
"10352175","159537","Directed","1"
"10352175","1397536","Directed","1"
"10352175","5843593","Directed","1"
"10352175","8783222","Directed","1"
"10352175","11693360","Directed","1"
"10352175","7415163","Directed","1"
"10352175","11693361","Directed","1"
"10352175","11693362","Directed","1"
"10352175","11693363","Directed","1"
"10352175","11693364","Directed","1"
"10352175","5731566","Directed","1"
"8196334","7301786","Directed","1"
"8196334","7195031","Directed","1"
"8196334","12796275","Directed","1"
"4538242","5576978","Directed","1"
"4538242","4487979","Directed","1"
"4538242","10436176","Directed","1"
"4538242","1516058","Directed","1"
"4538242","788903","Directed","1"
"4538242","620636","Directed","1"
"4538242","1244971","Directed","1"
"4538242","1794460","Directed","1"
"4538242","1028114","Directed","1"
"4538242","665349","Directed","1"
"4538242","7807244","Directed","1"
"4538242","10971599","Directed","1"
"4538242","10740883","Directed","1"
"4538242","5795152","Directed","1"
"4538242","1576905","Directed","1"
"4538242","5731566","Directed","1"
"10213476","4819281","Directed","1"
"10213476","8212629","Directed","1"
"10213476","11477326","Directed","1"
"10213476","11477325","Directed","1"
"10213476","13242257","Directed","1"
"10213476","11477324","Directed","1"
"10213476","6997732","Directed","1"
"8337396","239267","Directed","1"
"8337396","10963410","Directed","1"
"8337396","1380415","Directed","1"
"8337396","10963409","Directed","1"
"2890826","2119028","Directed","1"
"9283573","3438304","Directed","1"
"9283573","2541032","Directed","1"
"9283573","5747147","Directed","1"
"9283573","7739777","Directed","1"
"9283573","5206404","Directed","1"
"9283573","9320912","Directed","1"
"9283573","10345042","Directed","1"
"9283573","9973513","Directed","1"
"11066041","3035025","Directed","1"
"11066041","10343529","Directed","1"
"11066041","1191646","Directed","1"
"11066041","10771296","Directed","1"
"11066041","7321129","Directed","1"
"11066041","8317037","Directed","1"
"11066041","8586788","Directed","1"
"11066041","9825159","Directed","1"
"11066041","8414752","Directed","1"
"9845146","9845146","Directed","2"
"9845146","11217535","Directed","2"
"9845146","11360925","Directed","1"
"9845146","11217536","Directed","2"
"9845146","11217534","Directed","1"
"9845146","11233231","Directed","1"
"9845146","11221282","Directed","1"
"8387661","2363939","Directed","1"
"8387661","8943364","Directed","1"
"8387661","6953296","Directed","1"
"8387661","9455357","Directed","1"
"8387661","6311874","Directed","1"
"8387661","10469121","Directed","1"
"8387661","10766422","Directed","1"
"8387661","10596209","Directed","1"
"8387661","7979313","Directed","1"
"8387661","8718982","Directed","1"
"8387661","9721868","Directed","1"
"2124532","8408227","Directed","1"
"2124532","11575085","Directed","1"
"2124532","2240044","Directed","1"
"2124532","592782","Directed","1"
"2124532","12514907","Directed","1"
"2124532","592799","Directed","1"
"2124532","792116","Directed","1"
"2124532","10140438","Directed","1"
"2124532","1122912","Directed","1"
"2124532","1794460","Directed","1"
"2124532","10537855","Directed","1"
"2124532","2971390","Directed","1"
"2124532","1664541","Directed","1"
"2124532","4285133","Directed","1"
"2124532","2761116","Directed","1"
"2124532","10962980","Directed","1"
"2124532","11518658","Directed","1"
"2124532","10029997","Directed","1"
"1302401","659235","Directed","1"
"1302401","620636","Directed","1"
"1302401","451170","Directed","1"
"1302401","3766040","Directed","1"
"1302401","7700725","Directed","1"
"1302401","788931","Directed","1"
"3281220","3282813","Directed","1"
"3281220","3283181","Directed","1"
"3281220","890622","Directed","1"
"3281220","422567","Directed","1"
"3281220","4955794","Directed","1"
"3281220","52532","Directed","1"
"3281220","9709175","Directed","1"
"3281220","10292230","Directed","1"
"3281220","6117651","Directed","1"
"3281220","7802961","Directed","1"
"3281220","4394963","Directed","1"
"3281220","1652170","Directed","1"
"3281220","10597585","Directed","1"
"3281220","9948722","Directed","1"
"3281220","4630394","Directed","1"
"5416660","6421742","Directed","1"
"5416660","8955592","Directed","1"
"5416660","8955593","Directed","1"
"5416660","8955594","Directed","1"
"5416660","5665923","Directed","1"
"5416660","9443641","Directed","1"
"5384781","1980077","Directed","1"
"5384781","7110125","Directed","1"
"5384781","9242872","Directed","2"
"5384781","12258008","Directed","2"
"5070939","3042097","Directed","1"
"5070939","267946","Directed","1"
"5070939","3373271","Directed","1"
"5070939","6763","Directed","1"
"5070939","4109","Directed","1"
"5070939","8171541","Directed","1"
"5070939","788788","Directed","1"
"5070939","10762531","Directed","1"
"5070939","11302333","Directed","1"
"5070939","11406574","Directed","1"
"5070939","456094","Directed","1"
"5070939","10568265","Directed","1"
"5070939","9108681","Directed","1"
"5070939","6199185","Directed","1"
"1848132","4487979","Directed","1"
"1848132","8713","Directed","1"
"1848132","3901368","Directed","1"
"1848132","474609","Directed","1"
"1848132","1963306","Directed","1"
"1848132","324845","Directed","1"
"1848132","4598003","Directed","1"
"1848132","4559606","Directed","1"
"1848132","1012529","Directed","1"
"1848132","10593269","Directed","1"
"1848132","3473336","Directed","1"
"1848132","11066098","Directed","1"
"1848132","5712461","Directed","1"
"1848132","8753399","Directed","1"
"1848132","10519736","Directed","1"
"1848132","7375734","Directed","1"
"11093717","474820","Directed","1"
"11093717","451272","Directed","1"
"11093717","7467801","Directed","1"
"11093717","9501287","Directed","1"
"11093717","11093731","Directed","1"
"11093717","11093720","Directed","1"
"11093717","11093730","Directed","1"
"11093717","11093718","Directed","1"
"11093717","11093723","Directed","1"
"11093717","11093728","Directed","1"
"11093717","11093721","Directed","1"
"11093717","11093724","Directed","1"
"11093717","11093726","Directed","1"
"11093717","11093729","Directed","1"
"11093717","4451508","Directed","1"
"11093717","11093725","Directed","1"
