"Id","Label","ratingAvg","ratedbyAvg","grossAvg"
1004804,"Dayashankar Pandey",6.2,0,0
618936,"Usha Nadkarni",6.9,0,0
1021129,"Rana Jung Bahadur",6.9,0,0
7365126,"Aarti Solanki",6.9,0,0
10026026,"Kishor Bachhav",6.9,0,0
8340421,"Amit Lekhwani",0,0,0
7508901,"Kshitej Singh",6.9,0,0
9565099,"Amit K. Sinha",6.9,0,0
4463974,"Chitram Basha",0,0,0
1571396,"Udita Goswami",0,0,0
5128062,"Faheem Ul Haq",0,0,0
1431656,"Emraan Hashmi",0,0,0
4696178,"Haji Kamaal",0,0,0
1091010,"R.K.",0,0,0
4427435,"Aziz Rizwan",0,0,0
4427213,"Akbar Bin Tabar",0,0,0
10820084,"Bina Bhatt",0,0,0
10820082,"Gaurav Chansoria",0,0,0
10820083,"Ankita Kashyap",0,0,0
13329832,"Alok Mishra",0,0,0
10820085,"Simba Nagpal",0,0,0
7206824,"Sparsh Sharma",0,0,0
3246138,"Rituraj Singh",0,0,0
2419974,"Ira Dubey",7.8,0,0
5723340,"Zahid Mir",7.8,0,0
2227818,"Kaliprasad Mukherjee",7.8,0,0
4668164,"Sunil Palwal",7.8,0,0
5722825,"Burhan Shafi",7.8,0,0
4927475,"Manit Joura",8.7,0,0
10344311,"Geetanjali Singh",8.7,0,0
10053291,"Ridhima Grover",8.7,0,0
3966365,"Sumit Gulati",0,0,0
5685909,"Amitabh Srivasta",6.6,0,0
3348178,"Geeta Agrawal Sharma",7.25,0,0
10132707,"Tarun Dhingra",8.7,0,0
6165017,"Harish Chhabra",8.7,0,0
5440206,"Sushil Dahiya",7,0,0
5375177,"Padam Mishra",8.7,0,0
10132709,"Venkatesh Vohra",8.7,0,0
4418773,"Kamantha Naidoo",7.4,0,0
3299499,"Miranda O'Hare",7.4,0,0
5401503,"Zenia Starr",7.4,0,0
1204234,"Santosh Singh",7.4,0,0
1001233,"Nalini Krishan",7.4,0,0
3934374,"Alison Kohlhardt",7.4,0,0
4112472,"Marisa Lamonica",7.4,0,0
1909596,"James Morcan",7.4,0,0
196074,"Sheree da Costa",7.4,0,0
3955119,"Kaaran Watene",7.4,0,0
2321184,"Aishveryaa Nidhi",7.4,0,0
1813194,"Amanda Marsden",7.4,0,0
3165638,"Olga Markovic",7.4,0,0
2644984,"Taylor Beadle-Williams",7.4,0,0
4216607,"Justin Banks",7.4,0,0
3310517,"Sage Godrei",7.4,0,0
2947146,"Filiz Peksen",7.4,0,0
7474645,"Zuber Kamal Khan",0,0,0
7314719,"Gehana Vasisth",0,0,0
11363870,"Saurabh Sewal Asr",0,0,0
1212515,"Vije Bhatia",0,0,0
6176013,"Rajeev Nigam",0,0,0
11226995,"Kamal Sagar",0,0,0
5602120,"Swati Sinha",0,0,0
10419374,"Nishi Neha Mishra",8.9,0,0
10419375,"Pankaj Kamal",8.9,0,0
10419379,"Akash Kumar",8.9,0,0
10419380,"Ashok Pathak",7.02222222222222,0,0
10419382,"Monu Raj",8.9,0,0
10419377,"Versha Lakra",8.9,0,0
10419384,"Vikash Kumar",8.9,0,0
10419386,"Manish Shah",8.9,0,0
10419385,"Nihal Kr Singh",8.9,0,0
10419376,"Punam Singh",8.9,0,0
10419383,"Sunita",8.9,0,0
10419378,"Akshay Rudransh",8.9,0,0
10419381,"Shishir Jha",8.9,0,0
13699820,"Ebrahim Mohamed",8.9,0,0
2243737,"Krishna Abhishek",0,0,0
10205201,"Anshuman Bajaj",0,0,0
8119362,"Tanaji Galgunde",0,0,0
1247401,"Gauahar Khan",0,0,0
3544809,"Sudesh Lehri",0,0,0
6638035,"Sugandha Mishra",0,0,0
3845280,"Rajiv Thakur",0,0,0
6083158,"Anubhav Dixit",9.2,0,0
4372877,"Monika Misra",8.56666666666667,0,0
8861599,"Lavanya Rao",9.5,0,0
5547240,"Sadashivam Rao",9.5,0,0
13286357,"Gautam Sharn",9.5,0,0
10306072,"Sunny Shaw",9.5,0,0
8974096,"Abhishek Singh",5.93333333333333,0,0
8861601,"Rinku Singh",9.5,0,0
802218,"Sadhana Singh",6.53333333333333,0,0
555455,"Guddi Maruti",6,0,0
700876,"Rajesh Puri",5.6,0,0
9309017,"Vijay Ishwarlal Pawar",6,0,0
1098409,"Shreechand Makhija",6,0,0
7331309,"Marina Kuwar",6,0,0
7114294,"Mayur Verma",6,0,0
10984632,"Simran Ahuja",6,0,0
10968199,"Rehan Tariq",6,0,0
10971306,"Pushpendra",6,0,0
10971659,"Natasha",0,0,0
10971182,"Sultan Ansari",0,0,0
10971660,"Jeetu Vazirani",6,0,0
11042926,"Sherry Agarwal",6,0,0
10990685,"Karan Kullur",6,0,0
2324758,"Raj Singh Verma",6,0,0
422566,"Preeti Jhangiani",8.75,0,0
457410,"Ravi Kishan",0,0,0
1304469,"Gurleen Chopra",0,0,0
10549490,"Rahul Jain",0,0,0
9348953,"Sheetal Kale",8.7,0,0
10549491,"Nisha Singh",8.7,0,0
9110938,"Mohit Tyagi",0,0,0
10514493,"Aditi Bhagat",5.4,0,0
10516908,"Ansh Gupta",5.4,0,0
1295827,"Amit Behl",4.7,0,0
10363404,"Saurabh Adya Pandey",5.4,0,0
10335234,"Saurabh Sharma",0,0,0
10516909,"Yashpaal Saini",5.4,0,0
10521976,"Prashant Bhargav",5.4,0,0
10871664,"Sandeep Chatterjee",5.4,0,0
11878136,"Sandeep Chatterjee",5.4,0,0
10521982,"Siddharth Gautam",5.4,0,0
10521978,"Nisha Gupta",5.4,0,0
10521970,"Iftikhar Hussain",5.4,0,0
10521974,"Seema Jadhav",5.4,0,0
10521969,"Nadeem Khan",6.1,0,0
10521975,"Kishore",5.4,0,0
10521972,"Mayank Kulshreshtha",5.4,0,0
10521984,"Mausham",5.4,0,0
9831596,"Saurabh Dewangan",0,0,0
12263125,"Amit Kumar",0,0,0
12263126,"Anuj Seth",0,0,0
12263124,"Rohit Shrivastava",0,0,0
10499039,"Neeraj Uke",0,0,0
438503,"Sanjay Kapoor",5.95,0,0
2719636,"Karishma Kotak",5.4,0,0
9355810,"Aashish Sachdeva",5.4,0,0
5361980,"Mansi Srivastava",0,0,0
4189429,"Inaamulhaq",6.1,0,0
3192510,"Sharib Hashmi",0,0,0
1122912,"Kumud Mishra",6.3,0,0
3063352,"Pawan Tiwari",7.75,0,0
788903,"Rajesh Sharma",0,0,0
6181328,"Gulki Joshi",7.25,0,0
3883599,"Siddharth Bhardwaj",6.16666666666667,0,0
8407664,"Sidharth Bhardwaj",0,0,0
9896331,"Chandni",7.5,0,0
2366974,"Raj Arjun",7.26666666666667,0,0
10253352,"Ishan Chavan",7.5,0,0
9541486,"Shubhankar Ekbote",7.5,0,0
1205687,"Shakeel Khan",5.95,0,0
3935977,"Ekavali Khanna",0,0,0
5959034,"Debashish Mondal",7.5,0,0
1751476,"Lata Sabharwal",7.5,0,0
1617256,"Neeraj Sood",0,0,0
7144048,"Patrali Chattopadhyay",0,0,0
5603725,"Parul Chaudhary",0,0,0
5429485,"Hirak Das",0,0,0
4134195,"Chandra Shekhar Dutta",0,0,0
9552412,"Jitender Hooda",0,0,0
5598824,"Rajesh Kava",0,0,0
3996393,"Sahidur Rahaman",0,0,0
5846715,"Priya Raina",0,0,0
6216582,"Ankit Raj",0,0,0
9104078,"Bhakti Rathore",0,0,0
5465817,"Neha Sargam",0,0,0
7943212,"Abhimanyu Sarkar",0,0,0
4819281,"Kunal Sharma",0,0,0
2223822,"Yamini Singh",0,0,0
7839426,"Samay Thakkar",0,0,0
4877239,"Kanchan Awasthi",0,0,0
10490168,"Mayur Kumar",3.4,0,0
10490169,"Elvis Chaturvedi",3.4,0,0
9641019,"Tushar Acharya",0,0,0
620636,"Govind Namdeo",0,0,0
2610427,"Shravani Goswami",0,0,0
9198267,"Dolly Kaushik",3.4,0,0
9933208,"Vivek Singh",3.4,0,0
10774815,"Karuna Dogra",0,0,0
2161624,"Neil Bhoopalam",0,0,0
9058562,"Ankita Goraya",0,0,0
3042097,"Shakti Kumar",5.45,0,0
7771650,"Dr. Sagar",8.4,0,0
8832611,"Kiran D Patil",0,0,0
10223347,"Diiva Dhanoya",8.4,0,0
1938287,"Sharad Ponkshe",6.2,0,0
2361282,"Smita Shewale",5.7,0,0
7845710,"Ananda Karekar",5.7,0,0
8062320,"Falguni Rajani",5.7,0,0
6046071,"Trivikram Mattoo",8.6,0,0
747149,"Rahul Roy",0,0,0
4597785,"Akansha Shivhare",8.6,0,0
3165915,"Vivek Srivastav",8.6,0,0
6087818,"Navdeep Tomar",8.6,0,0
10496744,"Abuzar Akhtar",4.4,0,0
8682475,"Apurva Godbole",4.4,0,0
9769711,"Vaishnavi Kadam",4.4,0,0
10595056,"Maliha Malla",4.4,0,0
7151585,"Rohit Mugullu",4.4,0,0
10595052,"Rishabh Raj",7.2,0,0
10595050,"Yash Rajapara",4.4,0,0
10595051,"Gaurav Sharma",0,0,0
10595053,"Muskaan Tomar",4.4,0,0
10595057,"Sonyaa Twinks",4.4,0,0
10595054,"Sunny Yadav",4.4,0,0
8013741,"Deepak Antani",0,0,0
2585918,"Mugdha Godse",0,0,0
9818853,"Kabbir Khan",0,0,0
11936151,"Shaan Khanna",0,0,0
9651197,"Disha Sachdeva",0,0,0
11700103,"Chahat Suryavanshi",0,0,0
1259084,"Manoj Joshi",0,0,0
1021919,"Suresh Menon",0,0,0
665555,"Vinay Pathak",0,0,0
1302330,"Murli Sharma",0,0,0
786021,"Resham Tipnis",0,0,0
471389,"Jayant Kripalani",7.7,0,0
4201639,"Sauraseni Maitra",7.7,0,0
611663,"Suhasini Mulay",0,0,0
9154928,"Mannveer Choudharry",4.4,0,0
9956405,"Shaan Kakkar",5.45,0,0
8340424,"Nazneen Patni",4.4,0,0
9602119,"Aditya Roy",4.4,0,0
6477380,"Rajveer Singh",5.45,0,0
10411803,"Ravish Srivastava",0,0,0
348481,"Neena Gupta",6.075,0,0
659233,"Chunky Pandey",5.28,0,0
5769873,"Lalit Behl",5.8,0,0
1748072,"Amit Sial",0,0,0
1221483,"Pramod Pathak",0,0,0
5090379,"Trimala Adhikari",0,0,0
1714633,"Shahriyar Atai",5.6,0,0
6284034,"Kamil Shaikh",0,0,0
10738107,"Veera Fauzia Saxena",5.6,0,0
6308806,"Merenla Imsong",6.33333333333333,0,0
4839358,"Anurita Jha",6.05,0,0
4105035,"Saurabh Goyal",6.48,0,0
7477071,"Mohit Chauhan",6.4,0,0
10645757,"Preeti Hansraj Sharma",5.6,0,0
4418718,"Nishaant Bahl",5.6,0,0
11277325,"Pramod Saini",5.6,0,0
13358922,"Soham Hemant Chaudhari",0,0,0
2244897,"Ramakant Dayma",0,0,0
10613054,"Ankushi Gagneja",0,0,0
7206816,"Ishika Gagneja",0,0,0
1386135,"Meghna Malik",0,0,0
2674337,"Alexx O'Nell",0,0,0
415526,"Bharati Jaffrey",0,0,0
8996249,"Sudeepta Singh",0,0,0
7461993,"Srishti Rindani",0,0,0
10378650,"Yogita Choudhari",0,0,0
3866297,"Arry Dabbas",0,0,0
10382280,"Piyush Ghadse",0,0,0
10378534,"Sarish Kanungo",0,0,0
10378649,"Pixie Mahajan",0,0,0
8599870,"Akshta Dayal Malhotra",0,0,0
12269101,"Avinash Pandita",0,0,0
10172225,"Ratnesh Roop",0,0,0
10918950,"Komal Singh",5.8,0,0
2052906,"Ravi Bhatia",5.8,0,0
10918960,"Pranab Chaudhary",5.8,0,0
10918957,"Ashok Gope",5.8,0,0
6993763,"Hansraj Jagtap",6.85,0,0
474911,"Vineet Kumar",0,0,0
10918955,"Sushila Lakra",5.8,0,0
10918959,"Munna Lohar",5.8,0,0
10918963,"Kim Mishra",5.8,0,0
10918954,"Monika Mundu",6.85,0,0
4289075,"Neetu Pandey",0,0,0
10918953,"Shishir Pandit",5.8,0,0
9475103,"Ankit Rathi",5.85,0,0
10918952,"Reena Sahay",6.85,0,0
10918961,"Dinesh Shahdeo",5.8,0,0
10918951,"Khushboo Sharma",5.8,0,0
10918956,"Shailendra Sharma",5.8,0,0
10918962,"Sunny Sharma",5.8,0,0
890622,"Mita Vashisht",0,0,0
10034838,"Susheel Vashisht",0,0,0
8684998,"Daljit Kaur Seema Bedi",0,0,0
4546297,"Mahesh Chandra Deva",0,0,0
9119702,"Karanveer Khullar",9.1,0,0
8928048,"Gillian Pinto",9.1,0,0
6109850,"Khushboo Upadhyay",0,0,0
8206851,"Salmin Sheriff",8.35,0,0
9450096,"Vipin Heero",9.1,0,0
8418847,"Naina Sareen",7,0,0
6904752,"Avinash Kuri",7.65,0,0
6904753,"Bhavaish Bhatijaa",9.1,0,0
11500203,"Jack Jiggs",9.1,0,0
5145861,"Beaula Knauf",9.1,0,0
11500198,"Ashwani Kumar",0,0,0
7670850,"Prashen Kyawal",9.1,0,0
2541032,"Micky Makhija",0,0,0
2511745,"Ashwin Mushran",9.1,0,0
11500199,"Saptashree",9.1,0,0
11500200,"Safoon Farooque Sayyed",9.1,0,0
2811863,"Jyoti Singh",0,0,0
11500201,"Ajay Srivastava",9.1,0,0
10531596,"Master Ayushman",9.1,0,0
7491912,"Istiyak Khan",7.15,0,0
883305,"Vaishnavi Mahant",9.1,0,0
214358,"Deepshikha Nagpal",7.1,0,0
10531595,"Mantra Patel",9.1,0,0
10583457,"Himang Rajput",9.1,0,0
10667437,"Ram Singh Rajput",0,0,0
793851,"Sayaji Shinde",6.025,0,0
10531594,"Aayush Shrivastava",9.1,0,0
10533710,"Pankaj Avadhesh Shukla",9.1,0,0
990090,"Aman Verma",0,0,0
1390115,"Harish Khanna",0,0,0
5168879,"Mohini Sharma",7.9,0,0
10382755,"Shivam Sharma",7.6,0,0
438488,"Pankaj Kapur",7.6,0,0
665554,"Supriya Pathak",6.2625,0,0
1064764,"Hrishitaa Bhatt",0,0,0
883165,"Nakul Vaid",7.6,0,0
5711380,"Raj Saluja",7.6,0,0
1339267,"Tejaswini Kolhapure",7.6,0,0
1306410,"Sahil Vaid",0,0,0
4231730,"Meghan Jadhav",7.6,0,0
11054768,"Yusof Mutahar",6.53333333333333,0,0
10433512,"Aditi Bhaskar",6.4,0,0
9736918,"Nikhil Chavan",6.4,0,0
3027288,"Anwar Fatehan",6.4,0,0
3496069,"Gaurav Ghatnekar",6.4,0,0
10433511,"Ajit Jha",6.4,0,0
2655742,"Rinku Karmarkar",6.4,0,0
1244971,"Yatin Karyekar",0,0,0
10574620,"Varun Choudhary",7.6,0,0
1261907,"Bijay Anand",4.75,0,0
4387372,"Ashok Awasthi",4.5,0,0
1584129,"V.M. Badola",0,0,0
6054290,"Arpit Chaudhary",4.5,0,0
8007542,"Pranali Ghoghare",4.5,0,0
5364695,"Anusha Jain",4.5,0,0
1616785,"Rajesh Jais",0,0,0
2712038,"Taranjit Kaur",6,0,0
2619834,"Nachiket Narvekar",4.5,0,0
5437113,"Ashu Sharma",4.5,0,0
8249479,"Karishma Sharma",5.7,0,0
4546188,"Yogendra Singh",7.61666666666667,0,0
10942560,"Rajat Bhatia",4.5,0,0
3887258,"Vinod Goswami",4.5,0,0
1796210,"Jagdish Kansara",4.5,0,0
9216521,"Kirti Azad",7.9,0,0
10959217,"Sonam Chhabra",7.9,0,0
10959221,"Sonu Jha",7.9,0,0
11000618,"Jai Kumar",7.9,0,0
13859009,"Rohit Singh Matru",7.9,0,0
10959218,"Saifullah Rehmani",7.9,0,0
10045164,"Dev Singh",7.9,0,0
3363961,"Maninder Singh",7.9,0,0
10959216,"Vishal Tiwari",6.65,0,0
10959219,"Ajay Upadhyay",7.9,0,0
10379923,"Alia Khan Dar",5.5,0,0
7354641,"Ritesh Raghuvanshi",5.5,0,0
10379924,"Vriddhi Patwa",5.5,0,0
10379925,"Ishaan Verma",5.5,0,0
10379926,"Irfan Khan",5.5,0,0
10641638,"Kalyanji Jana",0,0,0
10791962,"Hansee Parmar",5.5,0,0
10641637,"Naib Singh",5.5,0,0
9115369,"Suvahhdan Angre",6.8,0,0
10079221,"Neel Bakshi",6.8,0,0
10860677,"Prachita Gujar",6.8,0,0
9532427,"Ankeet Jadhav",6.8,0,0
11217602,"Daksh Jain",6.8,0,0
10854510,"Gurpreet Singh Johar",6.8,0,0
10854501,"Vaidhaee Karche",6.8,0,0
10910784,"Tanishka Khanna",6.8,0,0
10910781,"Vedant Kumar",6.8,0,0
11217603,"Krish Lala",6.8,0,0
10860678,"Rohan Lolage",6.8,0,0
10854498,"Shrawani Mahind",6.8,0,0
10854500,"Hansraj Manjre",6.8,0,0
9532425,"Mithila Naik",6.8,0,0
10854497,"Leena Nandi",6.8,0,0
9532429,"Atharva Nerlekar",6.8,0,0
10910782,"Niddhi Palrecha",6.8,0,0
10910783,"Arya Pandhare",6.8,0,0
8738177,"Anurag Urha",6.2,0,0
9678377,"Prateek Pachauri",7.1,0,0
10140655,"Rekha Mishra",7.1,0,0
11012523,"Anudeep Singh",7.1,0,0
4466582,"Amol Deshmukh",0,0,0
9927302,"Sarika Nayak",7.1,0,0
12663302,"Prateek Pachori",4.75,0,0
10272089,"Pooja Pandey",0,0,0
9927301,"Amar Singh Parihar",7.1,0,0
11012524,"Rajesh Rajbhar",7.1,0,0
7948429,"Hansa Singh",7.1,0,0
10469969,"Rohit Singh",4.4,0,0
9899526,"Anshul Thakur",7.1,0,0
10459693,"Manish Tiwari",7.1,0,0
5619590,"Jitendra Vashishth",7.25,0,0
613417,"Raza Murad",0,0,0
1669693,"Umesh Bajpai",8.3,0,0
5582701,"Shradha Singh",8.3,0,0
9894539,"Sanyogita Yadav",8.3,0,0
10379328,"Rahul Gupta",7.55,0,0
10379327,"Maya Jaiswal",8.95,0,0
7467801,"Mallika Singh",0,0,0
6934640,"Rachna Singh",8.3,0,0
12181359,"Nikhil R. Khera",0,0,0
5777540,"Pradhuman Nayak",0,0,0
11181841,"Vinod Anand",0,0,0
8668474,"Rinkle",0,0,0
13441855,"Jay Ram Mahto",0,0,0
5461265,"Arjun Manhas",6.4,0,0
1184290,"Shagufta Ali",7,0,0
2147526,"Govardhan Asrani",5.3,0,0
10691708,"Mona Bhan",6.4,0,0
10706679,"Rahul Dev",0,0,0
10691709,"Sajad Khaki",6.4,0,0
10615585,"Neha Lahotra",6.4,0,0
7902117,"Sanam",6.4,0,0
12736402,"Ramanjit Singh Besil",3.7,0,0
12813502,"Gauransh Chauhan",3.7,0,0
10608351,"Naina Chhabra",3.7,0,0
10709440,"Kaif Khan",3.7,0,0
7539488,"Vividha Kirti",3.7,0,0
7717457,"Rashmi Mishra",6.05,0,0
8666734,"Monika Ravan",3.7,0,0
10709441,"Ramanjeet Singh",3.7,0,0
10709439,"Virendra Singh",4.65,0,0
864608,"Mukesh Tiwari",5.175,0,0
10357866,"Rahul Thulasiram",4.7,0,0
4447609,"Sreejita De",0,0,0
9279339,"Ishita Ganguly",4.7,0,0
10357865,"Megha Sharma",4.7,0,0
9439999,"Abhinav Anand",4.7,0,0
2192551,"Neha Bam",0,0,0
9005150,"Shubhangi Litoria",4.7,0,0
4979628,"Rani Agarwal",0,0,0
10357867,"Ramesh Goyal",0,0,0
10357868,"Abhijeet Kamble",4.7,0,0
6755751,"Ipsit Nayak",0,0,0
10124842,"Abhishek Paliwal",4.7,0,0
5411856,"Anjali Abrol",4,0,0
10925799,"Annjjan Shrivastva",4,0,0
9166788,"Archana Gautam",4,0,0
796107,"Anupam Shyam",0,0,0
4663098,"Shubhangi Latkar",2.85,0,0
11009308,"Yash Eshawari",4,0,0
12890237,"Rahulsonu Srivastava",4,0,0
9494670,"Raquib Arshad",7.9,0,0
422567,"Ravi Jhankal",6.775,0,0
10919063,"Sarvadaman",7.9,0,0
13367397,"Nisha Lakra",0,0,0
10919074,"Kaajal Kunder",7.9,0,0
4457406,"Daddi Pandey",7.9,0,0
7297475,"Amit Kumar Bhagat",0,0,0
10919072,"Ajay Malkani",7.9,0,0
10919071,"Vinod Soni",7.9,0,0
10919068,"Kishor Kumar Kakkaji",7.9,0,0
7805689,"Kirti Adarkar",8.7,0,0
10708107,"Aarya Adhav",8.7,0,0
10727786,"Bharat Bhanushali",8.7,0,0
10727794,"Bhavnaben Bhanushali",8.7,0,0
10618596,"Ishant Bhanushali",8.7,0,0
10618594,"Kanti Bhanushali",8.7,0,0
10708103,"Krina Bhanushali",8.7,0,0
10618593,"Paresh Bhanushali",8.7,0,0
10727787,"Poojan Bhanushali",8.7,0,0
10727788,"Santosh Bhanushali",8.7,0,0
10727796,"Shiv Bhanushali",8.7,0,0
1017634,"Krishna Bhatt",0,0,0
1201151,"Mukesh S. Bhatt",0,0,0
7331310,"Vinod Chandel",8.7,0,0
10708102,"Krisha Gayakwad",8.7,0,0
10727795,"Shital Gayakwad",8.7,0,0
10708105,"Vinyak Ghadigaonkar",8.7,0,0
2383152,"Ruslaan Mumtaz",0,0,0
3034744,"Adhvik Mahajan",5.3,0,0
9355609,"Purva Rana",8,0,0
8342812,"Ruhi Chaturvedi",8,0,0
7349967,"Puneet Dixit",8,0,0
151534,"Sudha Chandran",0,0,0
220807,"Anang Desai",7.05,0,0
12094440,"Sanjay Deyali",8.3,0,0
9669481,"Kanikka Kapur",8.3,0,0
10755768,"Varun Narula",8.3,0,0
3070408,"Prateik Babbar",6.3,0,0
7674770,"Ishita Raj",4.5,0,0
4948769,"Siddhant Kapoor",5.28,0,0
11709857,"Poonam Jheelan",4.5,0,0
707268,"Anita Raj",7.2,0,0
6644710,"Subha Rajput",5.76666666666667,0,0
5788330,"Natasa Stankovic",4.83333333333333,0,0
10244265,"Natasha Stankovic",4.5,0,0
846681,"Dalip Tahil",5.1,0,0
4949471,"Barun Sobti",6.8,0,0
9990676,"Amartya Ray",5.9,0,0
438496,"Rajit Kapoor",0,0,0
4414400,"Panchi Bora",5.9,0,0
3257879,"Chaiti Ghosal",5.9,0,0
2933926,"Geetika Tyagi",5.85,0,0
1166509,"Mrinal Mukherjee",5.9,0,0
159537,"Kalyan Chatterjee",5.9,0,0
1397536,"Pallavi Chatterjee",5.9,0,0
5843593,"Vikram Kochhar",6.08333333333333,0,0
8783222,"Kartikey Tripathi",5.75,0,0
11693360,"Navjot Singh",5.9,0,0
7415163,"Subrata Guha Roy",5.9,0,0
11693361,"Surya Kar",5.9,0,0
11693362,"Partha Rudra",5.9,0,0
11693363,"Subhomoy Das",5.9,0,0
11693364,"Moinak Sengupta",5.9,0,0
7195031,"Arpit Nagar",0,0,0
12796275,"Erica Willson",0,0,0
1794460,"Asif Basra",0,0,0
1028114,"Pankaj Berry",0,0,0
665349,"Ameesha Patel",0,0,0
7807244,"Gizele Thakral",0,0,0
10971599,"Gergana Tonozlieva",0,0,0
10740883,"Anuj Vasistha",0,0,0
8212629,"Saheem Khan",6,0,0
11477326,"Vandana Chopra",6,0,0
11477325,"Arshad Khan",6.65,0,0
13242257,"Mohammad Gelani Pasha",6,0,0
11477324,"Sakshi",6,0,0
6997732,"Sharat Sonu",6.6,0,0
239267,"Lillete Dubey",6.2,0,0
10963410,"Shree Ghatak",7.1,0,0
1380415,"Celina Jaitly",7.1,0,0
10963409,"Azhar Khan",7.1,0,0
5795152,"Poonam Pandey",0,0,0
1576905,"Puneet Vashisht",0,0,0
2119028,"Vishal Om Prakash",0,0,0
5747147,"Siddharth Gupta",0,0,0
7739777,"Diana Khan",0,0,0
5206404,"Humayoon Shams Khan",0,0,0
9320912,"Hamd Khan",0,0,0
10345042,"Mridula Oberoi",0,0,0
9973513,"Akanksha Sharda",0,0,0
1191646,"Arya Babbar",0,0,0
10771296,"Nikhil Chaudhary",0,0,0
7321129,"Surbhi Mahendru",0,0,0
8317037,"Nidhi Nautiyal",0,0,0
8586788,"Jeet Raidutt",0,0,0
9825159,"Lovely Sharma",0,0,0
8414752,"Vikash Srivastav",0,0,0
11217536,"Rajender Kashyap",0,0,0
11217534,"Janvi Rana",0,0,0
2363939,"Pratik Gandhi",6.3,0,0
8943364,"Deeksha Joshi",6.15,0,0
6953296,"Jayesh More",7,0,0
9455357,"Denisha Ghumra",7,0,0
6311874,"Nirmit Vaishnav",7,0,0
10469121,"Sanjay Galsar",7,0,0
10766422,"Hirav Dave",7,0,0
10596209,"Ankit Chandrashekar",7,0,0
7979313,"Rishi Jani",7,0,0
8718982,"Galsar Sanjay",7,0,0
9721868,"Dharmendra Gohil",7,0,0
10537855,"Bhavesh Kumar",0,0,0
2971390,"Girish Kulkarni",6.36666666666667,0,0
1664541,"Zakhir Hussain",0,0,0
4285133,"Neha Joshi",7.55,0,0
2761116,"Seema Azmi",5.85,0,0
10962980,"Anuja Jha",6.5,0,0
11518658,"Jeet Mallviya",6.5,0,0
10029997,"Smita Singh",8.48947368421052,0,0
451170,"Arbaaz Khan",0,0,0
3766040,"Aindrita Ray",4.9,0,0
7700725,"Vikas Verma",5.54,0,0
788931,"Vineet Sharma",4.75,0,0
4955794,"Raman Atre",6.3,0,0
52532,"Ashok Banthia",6.4,0,0
9709175,"Amit Bimrot",6.25,0,0
10292230,"Altaf Khan",6.3,0,0
6117651,"Richa Meena",0,0,0
7802961,"Mayur More",0,0,0
4394963,"Vikas Pareek",6.3,0,0
1652170,"V.K. Sharma",0,0,0
10597585,"Jyoti Verma",6.3,0,0
9948722,"Teetu Verma",6.65,0,0
4630394,"Sanjay Vidrohi",6.3,0,0
6421742,"Vikas Bangar",7.6,0,0
8955592,"Aarushi Vedikha",7.6,0,0
8955593,"Purneima Dey",7.6,0,0
8955594,"Prasad Shikhare",7.6,0,0
5665923,"Sandeep Dhabale",0,0,0
9443641,"Sanjay More",7.6,0,0
1980077,"Bhaskar Banerjee",0,0,0
7110125,"Srijla Guha",0,0,0
9242872,"Indra",0,0,0
12258008,"Indra",0,0,0
267946,"Hamid Farrokhnezhad",2.5,0,0
3373271,"Esha Gupta",4.475,0,0
6763,"Jackie Shroff",0,0,0
4109,"Gulshan Grover",0,0,0
8171541,"Simran Mishrikoti",2.5,0,0
788788,"Mohamad Reza Sharifinia",2.5,0,0
10762531,"Fardin Hafizi-dar",2.5,0,0
11302333,"Parvin Maleki",2.5,0,0
11406574,"Maryam Radpour",2.5,0,0
456094,"Shashi Kiran",0,0,0
10568265,"Rohit Lamba",2.5,0,0
9108681,"Hitesh Sejpal",2.5,0,0
6199185,"Lata Shukla",2.5,0,0
3901368,"Rajeev Khandelwal",5.2,0,0
474609,"Atul Kulkarni",0,0,0
1963306,"Samiksha Oswal",4.2,0,0
324845,"Vikram Gokhale",0,0,0
4598003,"Aniruddh Dave",6.06666666666667,0,0
4559606,"Apoorva Arora",4.2,0,0
1012529,"S.M. Zaheer",3.85,0,0
10593269,"Vikram Bhui",4.2,0,0
3473336,"Shaji Chaudhary",5.15,0,0
11066098,"Rajiv Dinkar",4.2,0,0
5712461,"Tauqeer Alam Khan",4.2,0,0
8753399,"Mukteshwara Ojha",5.43333333333333,0,0
10519736,"Prem Trivedi",4.2,0,0
7375734,"Uday Vir Singh Yadav",4.2,0,0
9501287,"Sapan Krishna",0,0,0
11093731,"Vedprakash Bind",0,0,0
11093720,"Abhishek Dixit",0,0,0
11093730,"Ramesh Goel",0,0,0
11093718,"Priya Gupta",0,0,0
11093723,"Anjum Khan",0,0,0
11093728,"Kiran Kumar",0,0,0
11093721,"Ahsaan Qureshi",0,0,0
11093724,"Ankit Raghav",0,0,0
11093726,"Danish Rana",0,0,0
11093729,"Mitali Shah",0,0,0
4451508,"Mannat Singh",0,0,0
11093725,"Arpeeta Thakur",0,0,0
11093727,"Kajal Tiwari",0,0,0
11093722,"Anil Yadav",0,0,0
11770365,"Priya Tiwari",0,0,0
3204740,"Chandan Roy Sanyal",0,0,0
2668099,"Vineet Raina",7.7,0,0
9012434,"Prince Rodde",7.7,0,0
2585314,"Sujata Sehgal",7.7,0,0
1004575,"Aditya Lakhia",0,0,0
