"Source","Target","Type","Weight"
"10213476","6997732","Directed","1"
"10213476","6567886","Directed","1"
"8337396","239267","Directed","1"
"8337396","10963410","Directed","1"
"8337396","1380415","Directed","1"
"8337396","10963409","Directed","1"
"2890826","747149","Directed","3"
"2890826","2119028","Directed","2"
"2890826","1127958","Directed","1"
"2890826","1840062","Directed","1"
"2890826","700687","Directed","1"
"2890826","13626814","Directed","1"
"2890826","12028451","Directed","1"
"2890826","9176904","Directed","1"
"2890826","802251","Directed","1"
"2890826","13489310","Directed","1"
"2890826","10398296","Directed","1"
"2890826","12341474","Directed","1"
"2890826","2890826","Directed","1"
"9283573","3438304","Directed","1"
"9283573","2541032","Directed","1"
"9283573","5747147","Directed","1"
"9283573","7739777","Directed","1"
"9283573","5206404","Directed","1"
"9283573","9320912","Directed","1"
"9283573","10345042","Directed","1"
"9283573","9973513","Directed","1"
"11066041","3035025","Directed","1"
"11066041","10343529","Directed","1"
"11066041","1191646","Directed","1"
"11066041","10771296","Directed","1"
"11066041","7321129","Directed","1"
"11066041","8317037","Directed","1"
"11066041","8586788","Directed","1"
"11066041","9825159","Directed","1"
"11066041","8414752","Directed","1"
"9845146","11167394","Directed","2"
"9845146","9845146","Directed","4"
"9845146","12091841","Directed","1"
"9845146","11217535","Directed","3"
"9845146","11360925","Directed","1"
"9845146","11231086","Directed","1"
"9845146","11217536","Directed","4"
"9845146","11217534","Directed","1"
"9845146","11233231","Directed","2"
"9845146","11221282","Directed","2"
"9845146","11294770","Directed","2"
"9845146","11262350","Directed","1"
"9845146","11167397","Directed","1"
"8387661","2363939","Directed","1"
"8387661","8943364","Directed","1"
"8387661","6953296","Directed","1"
"8387661","9455357","Directed","1"
"8387661","6311874","Directed","1"
"8387661","10469121","Directed","1"
"8387661","10766422","Directed","1"
"8387661","10596209","Directed","1"
"8387661","7979313","Directed","1"
"8387661","8718982","Directed","1"
"8387661","9721868","Directed","1"
"2124532","8408227","Directed","1"
"2124532","11575085","Directed","1"
"2124532","2240044","Directed","1"
"2124532","592782","Directed","1"
"2124532","12514907","Directed","1"
"2124532","592799","Directed","1"
"2124532","792116","Directed","1"
"2124532","10140438","Directed","1"
"2124532","1122912","Directed","1"
"2124532","1794460","Directed","1"
"2124532","10537855","Directed","1"
"2124532","2971390","Directed","1"
"2124532","1664541","Directed","1"
"2124532","4285133","Directed","1"
"2124532","2761116","Directed","1"
"2124532","10962980","Directed","1"
"2124532","11518658","Directed","1"
"2124532","10029997","Directed","1"
"1302401","659235","Directed","1"
"1302401","620636","Directed","1"
"1302401","451170","Directed","1"
"1302401","3766040","Directed","1"
"1302401","7700725","Directed","1"
"1302401","788931","Directed","1"
"1302401","12653206","Directed","1"
"1302401","10252799","Directed","1"
"3281220","3282813","Directed","1"
"3281220","3283181","Directed","1"
"3281220","890622","Directed","1"
"3281220","422567","Directed","1"
"3281220","4955794","Directed","1"
"3281220","52532","Directed","1"
"3281220","9709175","Directed","1"
"3281220","10292230","Directed","1"
"3281220","6117651","Directed","1"
"3281220","7802961","Directed","1"
"3281220","4394963","Directed","1"
"3281220","1652170","Directed","1"
"3281220","10597585","Directed","1"
"3281220","9948722","Directed","1"
"3281220","4630394","Directed","1"
"3281220","10015689","Directed","1"
"3281220","12672775","Directed","1"
"5416660","6421742","Directed","1"
"5416660","8955592","Directed","1"
"5416660","8955593","Directed","1"
"5416660","8955594","Directed","1"
"5416660","5665923","Directed","1"
"5416660","9443641","Directed","1"
"5384781","1980077","Directed","1"
"5384781","7110125","Directed","1"
"5384781","9242872","Directed","2"
"5384781","12258008","Directed","2"
"5070939","3042097","Directed","1"
"5070939","267946","Directed","1"
"5070939","3373271","Directed","1"
"5070939","6763","Directed","1"
"5070939","4109","Directed","1"
"5070939","8171541","Directed","1"
"5070939","788788","Directed","1"
"5070939","10762531","Directed","1"
"5070939","11302333","Directed","1"
"5070939","11406574","Directed","1"
"5070939","456094","Directed","1"
"5070939","10568265","Directed","1"
"5070939","9108681","Directed","1"
"5070939","6199185","Directed","1"
"1848132","4487979","Directed","1"
"1848132","8713","Directed","1"
"1848132","3901368","Directed","1"
"1848132","474609","Directed","1"
"1848132","1963306","Directed","1"
"1848132","324845","Directed","1"
"1848132","4598003","Directed","1"
"1848132","4559606","Directed","1"
"1848132","1012529","Directed","1"
"1848132","10593269","Directed","1"
"1848132","3473336","Directed","1"
"1848132","11066098","Directed","1"
"1848132","5712461","Directed","1"
"1848132","8753399","Directed","1"
"1848132","10519736","Directed","1"
"1848132","7375734","Directed","1"
"11093717","474820","Directed","1"
"11093717","451272","Directed","1"
"11093717","7467801","Directed","1"
"11093717","9501287","Directed","1"
"11093717","11093731","Directed","1"
"11093717","11093720","Directed","1"
"11093717","11093730","Directed","1"
"11093717","11093718","Directed","1"
"11093717","11093723","Directed","1"
"11093717","11093728","Directed","1"
"11093717","11093721","Directed","1"
"11093717","11093724","Directed","1"
"11093717","11093726","Directed","1"
"11093717","11093729","Directed","1"
"11093717","4451508","Directed","1"
"11093717","11093725","Directed","1"
"11093717","11093727","Directed","1"
"11093717","11093722","Directed","1"
"11093717","13033970","Directed","1"
"11093717","11308014","Directed","1"
"11770364","11770365","Directed","1"
"11770364","12287837","Directed","1"
"4853354","5089122","Directed","1"
"4853354","3204740","Directed","1"
"4853354","2668099","Directed","1"
"4853354","9012434","Directed","1"
"4853354","2585314","Directed","1"
"4853354","1004575","Directed","1"
"4853354","5926431","Directed","1"
"4853354","10543507","Directed","1"
"4853354","9908220","Directed","1"
"4853354","10543506","Directed","1"
"4853354","9849990","Directed","1"
"4853354","9012180","Directed","1"
"4853354","13468991","Directed","1"
"4853354","5873164","Directed","1"
"4853354","11472597","Directed","1"
"1590021","9283509","Directed","1"
"1590021","4598003","Directed","1"
"1590021","7013289","Directed","1"
"1590021","442479","Directed","1"
"1590021","11668765","Directed","1"
"1590021","9553963","Directed","1"
"1590021","11668764","Directed","1"
"1590021","1588448","Directed","1"
"1590021","12237474","Directed","1"
"1376455","1259094","Directed","1"
"1376455","5089122","Directed","1"
"1376455","5603725","Directed","1"
"1376455","1386135","Directed","1"
"1376455","6475595","Directed","1"
"1376455","1257474","Directed","1"
"1376455","12006477","Directed","1"
"1376455","1336409","Directed","1"
"1376455","12006476","Directed","1"
"1376455","12006481","Directed","1"
"1376455","1796180","Directed","1"
"1376455","9039429","Directed","1"
"1376455","12006484","Directed","1"
"1376455","9960880","Directed","1"
"1376455","695924","Directed","1"
"1376455","12006474","Directed","1"
"1376455","12006482","Directed","1"
"1376455","12006480","Directed","1"
"2967962","1586516","Directed","1"
"2967962","9309278","Directed","1"
"2967962","7136212","Directed","1"
"2967962","244890","Directed","1"
"2967962","6267541","Directed","1"
"2967962","8967828","Directed","1"
"2967962","10498478","Directed","1"
"2967962","1796211","Directed","1"
"2967962","1249116","Directed","1"
"2967962","1160492","Directed","1"
"10798519","8340421","Directed","1"
"10798519","11064804","Directed","1"
"10798519","11078549","Directed","1"
"10798519","11065249","Directed","1"
"10798519","11065250","Directed","1"
"10798519","11078550","Directed","1"
"10798519","11064802","Directed","1"
"10798519","10798520","Directed","1"
"10798519","6792093","Directed","1"
"10798519","11064803","Directed","1"
"10798519","7445468","Directed","1"
"10798519","12704387","Directed","1"
"10798519","12704386","Directed","1"
"315872","3493635","Directed","1"
"315872","1300009","Directed","1"
"315872","794818","Directed","1"
"315872","4173131","Directed","1"
"2714975","1432957","Directed","1"
"2714975","910076","Directed","1"
"2714975","271165","Directed","1"
"2714975","2438307","Directed","1"
"2714975","1478007","Directed","1"
"2714975","542498","Directed","1"
"2714975","792251","Directed","1"
"2714975","4307210","Directed","1"
"2714975","12881","Directed","1"
"2714975","2290974","Directed","1"
"2714975","4223911","Directed","1"
"2714975","1277861","Directed","1"
"2714975","5120654","Directed","1"
"2714975","3003162","Directed","1"
"2714975","3817862","Directed","1"
"2714975","3215628","Directed","1"
"2714975","4461055","Directed","1"
"2714975","8974916","Directed","1"
"1386952","3493635","Directed","1"
"1386952","422567","Directed","1"
"1386952","1964139","Directed","1"
"1386952","201903","Directed","1"
"1386952","1979965","Directed","1"
"1386952","10984965","Directed","1"
"1386952","3769437","Directed","1"
"1386952","1330618","Directed","1"
"1386952","2380271","Directed","1"
"1386952","434263","Directed","1"
"1386952","1239481","Directed","1"
"1386952","10984967","Directed","1"
"1386952","10984966","Directed","1"
"1386952","10613903","Directed","1"
"1386952","4712070","Directed","1"
"1386952","795661","Directed","1"
"1386952","3002984","Directed","1"
"1386952","13417157","Directed","1"
"3754410","1024101","Directed","1"
"3754410","10381851","Directed","1"
"3754410","8465085","Directed","1"
"3754410","1714049","Directed","1"
"3754410","1675392","Directed","1"
"3754410","10308243","Directed","1"
"3754410","10381847","Directed","1"
"3754410","6840682","Directed","1"
"3754410","10381848","Directed","1"
"3754410","7796467","Directed","1"
"3754410","7362994","Directed","1"
"3754410","10381845","Directed","1"
"3754410","10381844","Directed","1"
"3754410","12856470","Directed","1"
"3754410","10503121","Directed","1"
"3754410","12856471","Directed","1"
"3754410","10381850","Directed","1"
"3754410","8887401","Directed","1"
"4596095","592799","Directed","1"
"4596095","3140757","Directed","1"
"4596095","1318578","Directed","1"
"4596095","2981021","Directed","1"
"4596095","9224747","Directed","1"
"4596095","151285","Directed","1"
"4596095","2586977","Directed","1"
"4596095","3580431","Directed","1"
"4596095","6128495","Directed","1"
"4596095","8472536","Directed","1"
"4596095","8472538","Directed","1"
"4596095","10736199","Directed","1"
"4596095","3867423","Directed","1"
"4596095","10670504","Directed","1"
"4596095","9832521","Directed","1"
"4596095","3865665","Directed","1"
"4596095","5134259","Directed","1"
"4596095","8750731","Directed","1"
"9902054","2117833","Directed","1"
"9902054","1265127","Directed","1"
"9902054","5145841","Directed","1"
"9902054","3941445","Directed","1"
"9902054","1177893","Directed","1"
"9902054","7319988","Directed","1"
"9902054","8465041","Directed","1"
"9902054","9207662","Directed","1"
"11062464","9198882","Directed","1"
"11062464","11062465","Directed","1"
"11062464","11062466","Directed","1"
"8393092","3793990","Directed","1"
"8393092","990090","Directed","1"
"8393092","1664541","Directed","1"
"8393092","5361849","Directed","1"
"8393092","709359","Directed","1"
"8393092","221218","Directed","1"
"8393092","3244383","Directed","1"
"8393092","6661286","Directed","1"
"8393092","3124376","Directed","1"
"8393092","13356790","Directed","1"
"8393092","12159982","Directed","1"
"8393092","13356789","Directed","1"
"8393092","13356801","Directed","1"
"8393092","1334958","Directed","1"
"8393092","13356797","Directed","1"
"8393092","9450833","Directed","1"
"8393092","13356803","Directed","1"
"8393092","13356795","Directed","1"
"1064300","409779","Directed","1"
"1064300","10185610","Directed","1"
"1064300","11000455","Directed","1"
"1064300","11000452","Directed","1"
"1064300","4180582","Directed","1"
"1064300","11000454","Directed","1"
"1064300","11000453","Directed","1"
"1064300","11000451","Directed","1"
"1064300","1064300","Directed","1"
"1064300","6099148","Directed","1"
"787447","474820","Directed","1"
"787447","12422297","Directed","1"
"787447","2243737","Directed","1"
"787447","700876","Directed","1"
"787447","11093728","Directed","1"
"787447","787447","Directed","1"
"787447","11009503","Directed","1"
"787447","3874231","Directed","1"
"787447","9064473","Directed","1"
"787447","11274501","Directed","1"
"787447","11274500","Directed","1"
"787447","11531370","Directed","1"
"787447","11932979","Directed","1"
"2172369","8367843","Directed","1"
"2172369","6297982","Directed","1"
"2172369","3170576","Directed","1"
"2172369","7205058","Directed","1"
"2172369","3074168","Directed","1"
"2172369","8345919","Directed","1"
"2172369","1693210","Directed","1"
"2172369","8801727","Directed","1"
"2172369","2935792","Directed","1"
"2172369","10135677","Directed","1"
"2172369","9026607","Directed","1"
"2172369","9026614","Directed","1"
"2172369","7936751","Directed","1"
"2172369","9026608","Directed","1"
"2172369","9017381","Directed","1"
"2172369","9026609","Directed","1"
"2172369","9017376","Directed","1"
"2172369","9026604","Directed","1"
"7125624","1617168","Directed","1"
"7125624","616111","Directed","1"
"7125624","451318","Directed","1"
"7125624","10482385","Directed","1"
"7125624","13034884","Directed","1"
"7125624","7125624","Directed","2"
"7125624","10482383","Directed","1"
"7125624","10482386","Directed","1"
"7125624","13350083","Directed","2"
"7125624","10482384","Directed","2"
"7125624","10484632","Directed","1"
"7125624","10484631","Directed","2"
"7125624","10484203","Directed","1"
"7125624","13240377","Directed","1"
"7125624","10482388","Directed","1"
"7125624","3976983","Directed","1"
"7125624","2264392","Directed","1"
"7125624","998296","Directed","1"
"7125624","13202565","Directed","1"
"7125624","5560667","Directed","1"
"7125624","11980758","Directed","1"
"7125624","13072036","Directed","1"
"7125624","10484204","Directed","1"
"7125624","13349988","Directed","1"
"7125624","13349989","Directed","1"
"7125624","13349990","Directed","1"
"7125624","13521804","Directed","1"
"7125624","13350452","Directed","1"
"10464835","3767035","Directed","1"
"10464835","7902114","Directed","1"
"10464835","10411803","Directed","1"
"10464835","10464835","Directed","1"
"10464835","12615674","Directed","1"
"10464835","1989456","Directed","1"
"10464835","9774487","Directed","1"
"10464835","6931894","Directed","1"
"4151761","9863501","Directed","1"
"4151761","438496","Directed","1"
"4151761","952232","Directed","1"
"4151761","3864699","Directed","1"
"4151761","10926495","Directed","1"
"4151761","7903965","Directed","1"
"4151761","576577","Directed","1"
"4151761","467868","Directed","1"
"4151761","3000723","Directed","1"
"4151761","10926496","Directed","1"
"4151761","13353186","Directed","1"
"10406553","3883134","Directed","1"
"10406553","7219940","Directed","1"
"10406553","1878081","Directed","1"
"10406553","4684821","Directed","1"
"10406553","10406554","Directed","1"
"10406553","4787345","Directed","1"
"8645748","10436176","Directed","1"
"8645748","2478391","Directed","1"
"8645748","6192494","Directed","1"
"8645748","788903","Directed","1"
"8645748","4289075","Directed","1"
"8645748","7297475","Directed","1"
"8645748","2622986","Directed","1"
"8645748","10785826","Directed","1"
"8645748","12205186","Directed","1"
"8645748","219947","Directed","1"
"8645748","219946","Directed","1"
"8645748","5731566","Directed","1"
"8645748","3865073","Directed","1"
"8645748","9783513","Directed","1"
"8645748","10076040","Directed","1"
"10436203","10436205","Directed","1"
"10436203","9610264","Directed","1"
"10436203","11641028","Directed","1"
"10436203","10471867","Directed","1"
"10436203","10436204","Directed","1"
"10436203","10436206","Directed","1"
"2301454","348481","Directed","1"
"2301454","12231888","Directed","1"
"2301454","12231893","Directed","1"
"2301454","12231894","Directed","1"
"2301454","12231889","Directed","1"
"2301454","11185120","Directed","1"
"2301454","12231900","Directed","1"
"2301454","12155878","Directed","1"
"2301454","12231897","Directed","1"
"2301454","12231899","Directed","1"
"2301454","12231890","Directed","1"
"2301454","12118517","Directed","1"
"2301454","10400695","Directed","1"
"2301454","12231896","Directed","1"
"2301454","9716931","Directed","1"
"2301454","12231886","Directed","1"
"2301454","12231898","Directed","1"
"2301454","12231901","Directed","1"
"2301454","11675994","Directed","1"
"2366197","1263951","Directed","1"
"2366197","12422297","Directed","1"
"2366197","1122912","Directed","1"
"2366197","7477071","Directed","1"
"2366197","6644710","Directed","1"
"2366197","3508604","Directed","1"
"2366197","4269474","Directed","1"
"2366197","44343","Directed","1"
"2366197","9903334","Directed","1"
"2366197","3116470","Directed","1"
"2366197","1018245","Directed","1"
"2366197","1822358","Directed","1"
"2366197","11399496","Directed","1"
"2366197","4254899","Directed","1"
"2366197","5704026","Directed","1"
"2366197","10372497","Directed","1"
"2366197","5491188","Directed","1"
"2366197","5241810","Directed","1"
"2366197","1479650","Directed","1"
"2366197","438465","Directed","1"
"2366197","6189519","Directed","1"
"2366197","2209765","Directed","1"
"2366197","3933547","Directed","1"
"2366197","4651098","Directed","1"
"2366197","1167594","Directed","1"
"2366197","1670264","Directed","1"
"2366197","3109407","Directed","1"
"2366197","6111888","Directed","1"
"2366197","3256872","Directed","1"
"2366197","9253542","Directed","1"
"2366197","1559484","Directed","1"
"2366197","6091397","Directed","1"
"2366197","12443639","Directed","1"
"2366197","12436138","Directed","1"
"3932593","4712070","Directed","1"
"3932593","2622986","Directed","1"
"3932593","2822547","Directed","1"
"3932593","7129302","Directed","1"
"3932593","1946407","Directed","1"
"3932593","1538116","Directed","1"
"3932593","784025","Directed","1"
"3932593","3601386","Directed","1"
"3932593","6044349","Directed","1"
"3932593","154146","Directed","1"
"3932593","3684316","Directed","1"
"3932593","12122230","Directed","1"
"3932593","12732284","Directed","1"
"3932593","6009493","Directed","1"
"3932593","8414755","Directed","1"
"4473728","8407664","Directed","1"
"4473728","9431039","Directed","1"
"4473728","4473728","Directed","1"
"4473728","9431040","Directed","1"
"4473728","9424142","Directed","1"
"4473728","9431036","Directed","1"
"4473728","8077310","Directed","1"
"4473728","8784315","Directed","1"
"4473728","9424144","Directed","1"
"4473728","9431038","Directed","1"
"4473728","9431044","Directed","1"
"4473728","9424143","Directed","1"
"4473728","10281515","Directed","1"
"4473728","9431043","Directed","1"
"4473728","4372721","Directed","1"
"4473728","9424141","Directed","1"
"4473728","9431045","Directed","1"
"4473728","9431041","Directed","1"
"2167702","704694","Directed","1"
"2167702","1516058","Directed","1"
"2167702","620636","Directed","1"
"2167702","1024101","Directed","1"
"2167702","2843559","Directed","1"
"2167702","12159905","Directed","1"
"3973347","11748454","Directed","1"
"3973347","10740727","Directed","1"
"3973347","3973347","Directed","1"
"3973347","10740726","Directed","1"
"3973347","11777876","Directed","1"
"3973347","10740561","Directed","1"
"3973347","10665494","Directed","1"
"3973347","10732054","Directed","1"
"3973347","10740725","Directed","1"
"3973347","10740562","Directed","1"
"3973347","5762892","Directed","1"
"3973347","10732055","Directed","1"
"3973347","10740560","Directed","1"
"3973347","10732242","Directed","1"
"3973347","7373197","Directed","1"
"2710488","8293150","Directed","1"
"2710488","10436176","Directed","1"
"2710488","1516058","Directed","1"
"2710488","1056425","Directed","1"
"2710488","788903","Directed","1"
"2710488","1177893","Directed","1"
"2710488","2622986","Directed","1"
"2710488","11151125","Directed","1"
"2710488","9640485","Directed","1"
"2710488","9055190","Directed","1"
"2710488","3152983","Directed","1"
"2710488","5056109","Directed","1"
"2710488","5970967","Directed","1"
"2710488","789391","Directed","1"
"2710488","5731566","Directed","1"
"2710488","223606","Directed","1"
"2710488","348491","Directed","1"
"2710488","992000","Directed","1"
"2710488","4369895","Directed","1"
"2710488","12672777","Directed","1"
"10369756","10419380","Directed","1"
"10369756","3544809","Directed","1"
"10369756","3845280","Directed","1"
"10369756","5056109","Directed","1"
"10369756","8589214","Directed","1"
"10369756","1836657","Directed","1"
"10369756","1127958","Directed","1"
"10369756","4304671","Directed","1"
"10369756","2465061","Directed","1"
"10369756","7800337","Directed","1"
"10369756","3434061","Directed","1"
"10369756","5131331","Directed","1"
"10369756","10518833","Directed","1"
"10369756","1206435","Directed","1"
"10369756","1371858","Directed","1"
"10369756","10681253","Directed","1"
"10369756","11065989","Directed","1"
"10369756","11976199","Directed","1"
"10369756","12671934","Directed","1"
"4766248","1300009","Directed","1"
"4766248","643348","Directed","1"
"4766248","457410","Directed","1"
"4766248","1748072","Directed","1"
"4766248","4948769","Directed","1"
"4766248","2331000","Directed","1"
"4766248","1427076","Directed","1"
"4766248","219943","Directed","1"
"4766248","7802963","Directed","1"
"4766248","3424698","Directed","1"
"4766248","7545875","Directed","1"
"4766248","1384402","Directed","1"
"4766248","7545874","Directed","1"
"4766248","5631545","Directed","1"
"4766248","4808685","Directed","1"
"4766248","4208951","Directed","1"
"4766248","13040279","Directed","1"
"4766248","4549072","Directed","1"
"10852088","10306479","Directed","1"
"10852088","4427213","Directed","1"
"10852088","10852091","Directed","1"
"10852088","4427586","Directed","1"
"10852088","4464319","Directed","1"
"10852088","13734023","Directed","1"
"10852088","10852089","Directed","1"
"10852088","9101730","Directed","1"
"1462820","422550","Directed","1"
"1462820","704694","Directed","1"
"1462820","3883599","Directed","1"
"1462820","8407664","Directed","1"
"1462820","1617256","Directed","1"
"1462820","11054768","Directed","1"
"1462820","1662277","Directed","1"
"1462820","12778","Directed","1"
"1462820","4449715","Directed","1"
"1462820","7181900","Directed","1"
"1462820","539497","Directed","1"
"1462820","2286188","Directed","1"
"1462820","4376717","Directed","1"
"1462820","451239","Directed","1"
"1462820","10156494","Directed","1"
"1462820","6975822","Directed","1"
"1462820","9849885","Directed","1"
"1462820","4606108","Directed","1"
"3114227","10419380","Directed","1"
"3114227","5131331","Directed","1"
"3114227","7802963","Directed","1"
"3114227","539497","Directed","1"
"3114227","4424967","Directed","1"
"3114227","4563354","Directed","1"
"3114227","2085856","Directed","1"
"3114227","2727191","Directed","1"
"3114227","12671934","Directed","1"
"1880447","845209","Directed","1"
"1880447","1007012","Directed","1"
"1880447","2161047","Directed","1"
"1880447","317762","Directed","1"
"1880447","7181257","Directed","1"
"1880447","4380889","Directed","1"
"1880447","3790420","Directed","1"
"1880447","5217628","Directed","1"
"1880447","9716566","Directed","1"
"1880447","9437276","Directed","1"
"1880447","9722765","Directed","1"
"1880447","9633689","Directed","1"
"1880447","9588287","Directed","1"
"10443374","3002984","Directed","1"
"10443374","10279002","Directed","1"
"10443374","5327912","Directed","1"
"10443374","6527505","Directed","1"
"10443374","7517010","Directed","1"
"10443374","4191893","Directed","1"
"10443374","3021333","Directed","1"
"10443374","2818543","Directed","1"
"10443374","12573799","Directed","1"
"10443374","3745258","Directed","1"
"10443374","3974782","Directed","1"
"10443374","9080745","Directed","1"
"10443374","5241810","Directed","1"
"10443374","10638717","Directed","1"
"10443374","10638718","Directed","1"
"10443374","1693927","Directed","1"
"10443374","10638720","Directed","1"
"10443374","10638721","Directed","1"
"10443374","13065598","Directed","1"
"10342614","3035025","Directed","1"
"10342614","10343529","Directed","1"
"10342614","7206824","Directed","1"
"10342614","1206317","Directed","1"
"10342614","12587059","Directed","1"
"10342614","4113243","Directed","1"
"10342614","8812386","Directed","1"
"10342614","10426810","Directed","1"
"10342614","5056001","Directed","1"
"10342614","14039988","Directed","1"
"10342614","6369174","Directed","1"
"10342614","10343530","Directed","1"
"10342614","10426799","Directed","1"
"10342614","10342616","Directed","1"
"10342614","7590645","Directed","1"
"10342614","10343528","Directed","1"
"10342614","7839325","Directed","1"
"10342614","13554193","Directed","1"
"10342614","4602902","Directed","1"
"3745186","10963304","Directed","1"
"3745186","11297151","Directed","1"
"3745186","6851076","Directed","1"
"3745186","8832611","Directed","1"
"3745186","10595051","Directed","1"
"3745186","10379328","Directed","1"
"3745186","9465525","Directed","2"
"3745186","3252571","Directed","2"
"3745186","10271131","Directed","1"
"3745186","8129924","Directed","2"
"3745186","6245206","Directed","2"
"3745186","3492981","Directed","1"
"3745186","4852210","Directed","1"
"3745186","7022514","Directed","1"
"3745186","8715584","Directed","1"
"3745186","3965871","Directed","1"
"3745186","3745186","Directed","1"
"3745186","11782429","Directed","1"
"3745186","12346337","Directed","1"
"3745186","10103238","Directed","1"
"3745186","9208964","Directed","1"
"3745186","12867087","Directed","1"
"3745186","6944669","Directed","1"
"3745186","12867088","Directed","1"
"3745186","5258858","Directed","1"
"3745186","9856002","Directed","1"
"3745186","6789112","Directed","1"
"3745186","11463630","Directed","1"
"3745186","5107399","Directed","1"
"3745186","13818832","Directed","1"
"3745186","12898578","Directed","1"
"3745186","1122077","Directed","1"
"3745186","12240524","Directed","1"
"3745186","8345136","Directed","1"
"3745186","12240525","Directed","1"
"3745186","2157985","Directed","1"
"3745186","13046958","Directed","1"
"2207254","906226","Directed","1"
"2207254","6600445","Directed","1"
"2207254","1179156","Directed","2"
"2207254","958861","Directed","1"
"2207254","7106","Directed","1"
"2207254","1259084","Directed","1"
"2207254","707268","Directed","1"
"2207254","10537855","Directed","1"
"2207254","1018245","Directed","1"
"2207254","1381801","Directed","1"
"2207254","11193493","Directed","1"
"2207254","820283","Directed","1"
"2207254","11150462","Directed","1"
"2207254","11192767","Directed","1"
"2207254","10807710","Directed","2"
"2207254","12762722","Directed","2"
"2207254","12921864","Directed","1"
"2207254","12419875","Directed","1"
"2207254","223532","Directed","1"
"2207254","329702","Directed","1"
"2207254","10987734","Directed","1"
"2207254","7079971","Directed","1"
"2207254","5779611","Directed","1"
"2207254","10855526","Directed","1"
"2207254","420091","Directed","1"
"2207254","3798423","Directed","1"
"2207254","1892086","Directed","1"
"2207254","1800689","Directed","1"
"2207254","12391720","Directed","1"
"2207254","77681","Directed","1"
"2207254","11149195","Directed","1"
"9808683","7902114","Directed","1"
"9808683","12963100","Directed","1"
"9808683","6931894","Directed","1"
"9808683","9171701","Directed","1"
"9808683","5628004","Directed","1"
"9808683","1687944","Directed","1"
"9808683","10406638","Directed","1"
"9808683","9435649","Directed","1"
"9808683","10424799","Directed","1"
"9808683","3865589","Directed","1"
"4466728","1004804","Directed","1"
"4466728","4602902","Directed","1"
"4466728","10911394","Directed","1"
"4466728","3394113","Directed","1"
"4466728","1241985","Directed","1"
"4466728","4466728","Directed","1"
"4466728","1004362","Directed","1"
"4466728","9884031","Directed","1"
"4466728","4387417","Directed","1"
"4466728","10948385","Directed","1"
"4466728","10855746","Directed","1"
"4466728","9714221","Directed","1"
"4466728","1763273","Directed","1"
"4466728","1916610","Directed","1"
"4466728","10948382","Directed","1"
"4466728","10951442","Directed","1"
"4466728","10948368","Directed","1"
"4466728","10951443","Directed","1"
"10246130","1773444","Directed","1"
"10246130","9428830","Directed","1"
"10246130","11426888","Directed","1"
"10246130","11426884","Directed","1"
"10246130","11426880","Directed","1"
"10246130","11426885","Directed","1"
"10246130","11426881","Directed","1"
"10246130","9846854","Directed","1"
"10246130","9829510","Directed","1"
"10246130","11426889","Directed","1"
"10246130","11426878","Directed","1"
"10246130","11426882","Directed","1"
"10246130","8026656","Directed","1"
"10246130","2794335","Directed","1"
"10246130","4167126","Directed","1"
"10246130","10052621","Directed","2"
"10246130","11426879","Directed","2"
"10246130","8402822","Directed","1"
"10246130","12314409","Directed","1"
"5805321","3974782","Directed","1"
"5805321","1276263","Directed","1"
"5805321","755093","Directed","1"
"5805321","3728294","Directed","1"
"5805321","6563944","Directed","1"
"5805321","3406230","Directed","1"
"5805321","1430018","Directed","1"
"5805321","9849374","Directed","1"
"5805321","5659567","Directed","1"
"5805321","9849373","Directed","1"
"5805321","7585695","Directed","1"
"5805321","3002886","Directed","1"
"5805321","3272130","Directed","1"
"5805321","11000322","Directed","1"
"5805321","1316609","Directed","1"
"5805321","3828264","Directed","1"
"5805321","9683371","Directed","1"
"5805321","9849378","Directed","1"
"4827297","1586516","Directed","1"
"4827297","592782","Directed","1"
"4827297","620636","Directed","1"
"4827297","4546297","Directed","1"
"4827297","1244971","Directed","1"
"4827297","244890","Directed","1"
"4827297","1318578","Directed","1"
"4827297","1224082","Directed","1"
"4827297","839634","Directed","1"
"4827297","1372014","Directed","1"
"4827297","9476318","Directed","1"
"4827297","9643017","Directed","1"
"4827297","9484275","Directed","1"
"4827297","9484276","Directed","1"
"4827297","7193226","Directed","1"
"2321771","10436176","Directed","1"
"2321771","792116","Directed","1"
"2321771","10419380","Directed","1"
"2321771","788903","Directed","1"
"2321771","1259084","Directed","1"
"2321771","5788330","Directed","1"
"2321771","239267","Directed","1"
"2321771","5131331","Directed","1"
"2321771","438501","Directed","1"
"2321771","2194798","Directed","1"
"2321771","438484","Directed","1"
"2321771","7179195","Directed","1"
"2321771","1847505","Directed","1"
"2321771","1023906","Directed","1"
"2321771","66075","Directed","1"
"2321771","1572643","Directed","1"
"2321771","4191170","Directed","1"
"2321771","1293381","Directed","1"
"2321771","11012132","Directed","1"
"2321771","10094450","Directed","1"
"2321771","5731566","Directed","1"
"2321771","13864628","Directed","1"
"2321771","12671934","Directed","1"
"10406188","7229402","Directed","1"
"10406188","7717457","Directed","1"
"10406188","3130211","Directed","1"
"10406188","788918","Directed","1"
"10406188","10428252","Directed","1"
"10406188","10428214","Directed","1"
"10406188","10428215","Directed","1"
"10406188","7205059","Directed","1"
"10406188","11320205","Directed","1"
"10406188","12069032","Directed","1"
